"BF_ID";"SCHICHT_NR";"HOR_NR";"OTIEF";"UTIEF";"SW_HORIZ";"HORIZ";"BOART";"GROBBOD_F";"GROBBOD_K";"HUMUS";"KALK";"KOHLE";"SUBSTRART";"PH";"LD";"GEFUEGE";"SV";"STRAT";"STRAT_JUENGST_PRAEG";"STRAT_URSP";"GEOGEN";"HERK";"LAGE"
4899;1;4;8,00;20,00;;"Gr";"Sl3";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4900;1;1;0,00;2,00;;"Ah";"fSms";"G";1;"h3";"c0";;"uk-ss(Suk)";;"Ld2";"kru";;"qh";"qh";;"uk";"Suk";
4900;1;2;2,00;6,00;;"M";"fSms";"G";1;"h2";"c0";;"uk-ss(Suk)";;"Ld3";"kru";;"qh";"qh";;"uk";"Suk";
4900;2;3;6,00;15,00;"II";"Go";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4900;2;4;15,00;20,00;;"Gr";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";;;"qw";"qw";;"fg";"Sgf";
4901;1;1;0,00;4,00;;"Ah";"fSms";"G";2;"h4";"c0";;"fg-(k)ss(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4901;1;2;4,00;5,00;;"Go";"fSms";"G";2;"h1";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4901;1;3;5,00;20,00;;"Gr";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4902;1;1;0,00;3,00;;"Ap";"Sl2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4902;1;2;3,00;5,00;;"Bv";"Su2";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4902;2;3;5,00;8,00;"II";"Go";"mS";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qp";"qp";;"fg";"Sgf";
4902;2;4;8,00;20,00;;"Gr";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qp";"qp";;"fg";"Sgf";
4903;1;1;0,00;3,00;;"Ap";"fSms";"G";2;"h2";"c0";;"fg-(k)ss(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4903;1;2;3,00;5,00;;"Bv";"fSms";"G";2;"h1";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4903;1;3;5,00;8,00;;"Go";"fSms";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4903;1;4;8,00;20,00;;"Gr";"Sl3";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4904;1;1;0,00;3,00;;"Ap";"Su2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4904;1;2;3,00;7,00;;"Bv";"Su2";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4904;2;3;7,00;20,00;"II";"ilCv";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qp";"qp";;"fg";"Sgf";
4905;1;1;0,00;3,00;;"Ap";"Sl2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4905;1;2;3,00;4,00;;"Bv";"Sl2";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4905;2;3;4,00;10,00;"II";"ilCv";"fSms";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4905;3;4;10,00;20,00;"III";"ilCv";"Sl4";"G";2;"h0";"c0";;"gm-(k)sl(Lg)";;"Ld3";"pol";;"qw";"qw";;"gm";"Lg";
4906;1;1;0,00;3,00;;"Ah";"fSms";"G";2;"h4";"c0";;"fg-(k)ss(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4906;1;2;3,00;7,00;;"Go";"fSms";"G";2;"h1";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4906;2;3;7,00;20,00;"II";"Gr";"Sl4";"G";2;"h0";"c0";;"gm-(k)sl(Lg)";;"Ld3";"pol";;"qw";"qw";;"gm";"Lg";
4907;1;1;0,00;3,00;;"Ah";"Sl2";"G";2;"h4";"c0";;"fg-(k)ls(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4907;1;2;3,00;4,00;;"Go";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4907;1;3;4,00;20,00;;"Gr";"Sl3";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4908;1;1;0,00;3,00;;"Go-Aa";"Sl2";"G";1;"h6";"c0";;"fg-ls(Sgf)";;"Ld2";"sub";;"qw";"qw";;"fg";"Sgf";
4908;1;2;3,00;20,00;;"Gr";"mS";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4909;1;1;0,00;3,00;;"nHv";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV4";"qh";"qh";;"og";"Hn";
4909;1;2;3,00;7,00;;"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4909;2;3;7,00;20,00;"II";"Gr";"Sl3";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4910;1;1;0,00;3,00;;"Ah";"Su2";;1;"h4";"c0";;"fgl-ls(Sb)";;"Ld2";"kru";;"qw";"qw";;"fgl";"Sb";
4910;1;2;3,00;5,00;;"Go";"fSms";;1;"h1";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4910;1;3;5,00;20,00;;"Gr";"fSms";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4911;1;1;0,00;2,00;;"Ah";"Su2";;1;"h4";"c0";;"fg-ls(Sb)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sb";
4911;1;2;2,00;5,00;;"Ah-Go";"Su2";;1;"h4";"c0";;"fg-ls(Sb)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sb";
4911;1;3;5,00;6,00;;"Go";"mS";;1;"h1";"c0";;"fg-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sb";
4911;1;4;6,00;20,00;;"Gr";"Su2";;1;"h0";"c0";;"fg-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sb";
4912;1;1;0,00;3,00;;"nHv";"Hn";;1;"h7";"c0";;"og-Hn";;;"kru";"SV4";"qh";"qh";;"og";"Hn";
4912;1;2;3,00;4,00;;"nHt";"Hn";;1;"h7";"c0";;"og-Hn";;;"pri";"SV3";"qh";"qh";;"og";"Hn";
4912;1;3;4,00;5,00;;"nHw";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4912;1;4;5,00;20,00;;"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4913;1;1;0,00;3,00;;"nHm";"Hn";;1;"h7";"c0";;"og-Hn";;;"sub";"SV5";"qh";"qh";;"og";"Hn";
4913;1;2;3,00;5,00;;"nHt";"Hn";;1;"h7";"c0";;"og-Hn";;;"pri";"SV3";"qh";"qh";;"og";"Hn";
4913;1;3;5,00;7,00;;"nHw";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4913;1;4;7,00;20,00;;"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4914;1;1;0,00;1,00;;"nHv";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV4";"qh";"qh";;"og";"Hn";
4914;1;2;1,00;20,00;;"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4915;1;1;0,00;3,00;;"nHv";"Hn";;1;"h7";"c0";;"og-Hn";;;"kru";"SV4";"qh";"qh";;"og";"Hn";
4915;1;2;3,00;4,00;;"nHt";"Hn";;1;"h7";"c0";;"og-Hn";;;"pri";"SV3";"qh";"qh";;"og";"Hn";
4915;1;3;4,00;7,00;;"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4915;2;4;7,00;20,00;"II";"Gr";"Sl4";"G";2;"h0";"c0";;"g-(k)sl(Lg)";;"Ld3";"ein";;"qp";"qp";;"g";"Lg";
4916;1;1;0,00;3,00;;"nHm";"Hn";;1;"h7";"c0";;"og-Hn";;;"kru";"SV5";"qh";"qh";;"og";"Hn";
4916;1;2;3,00;4,00;;"nHt";"Hn";;1;"h7";"c0";;"og-Hn";;;"pri";"SV3";"qh";"qh";;"og";"Hn";
4916;1;3;4,00;7,00;;"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4916;2;4;7,00;20,00;"II";"Gr";"fSms";"G";1;"h0";"c0";;"f-ss(Sf)";;"Ld3";"ein";;"qp";"qp";;"f";"Sf";
4917;1;1;0,00;20,00;;"hHr";"Hh";;1;"h7";"c0";;"og-Hh";;;;"SV3";"qh";"qh";;"og";"Hh";
4918;1;1;0,00;7,00;;"hHr";"Hh";;1;"h7";"c0";;"og-Hh";;;;"SV3";"qh";"qh";;"og";"Hh";
4918;2;2;7,00;20,00;"II";"nHr";"Hn";;1;"h7";"c0";;"og-Hn";;;;"SV3";"qh";"qh";;"og";"Hn";
4919;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4919;2;2;0,00;0,50;;"Ah";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4919;2;3;0,50;20,00;;"ilCv";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4920;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4920;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4920;2;3;2,00;2,50;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4920;2;4;2,50;4,00;;"Bs";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4920;2;5;4,00;20,00;;"ilCv";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4921;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4921;2;2;0,00;2,00;;"Ah";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4921;2;3;2,00;5,00;;"Bv";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4921;2;4;5,00;20,00;;"ilCv";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4922;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4922;2;2;0,00;3,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4922;2;3;3,00;20,00;;"ilCv";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4923;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4923;2;2;0,00;2,00;;"Ah";"Su2";;1;"h2";"c0";;"fgl-ls(Sb)";;"Ld2";"kru";;"qw";"qw";;"fgl";"Sb";
4923;2;3;2,00;6,00;;"Bv";"Su2";;1;"h1";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4923;2;4;6,00;20,00;;"ilCv";"Su3";;1;"h0";"c0";;"fgl-us(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4924;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4924;2;2;0,00;2,00;;"Ahe";"mS";;1;"h2";"c0";;"fgl-ss(Sb)";;"Ld2";"kru";;"qw";"qw";;"fgl";"Sb";
4924;2;3;2,00;5,00;;"Bhs";"mS";;1;"h1";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4924;2;4;5,00;8,00;;"Bv";"Su2";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4924;2;5;8,00;20,00;;"ilCv";"fSms";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4925;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4925;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4925;2;3;2,00;3,00;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4925;2;4;3,00;5,00;;"Bhs";"mS";;1;"h1";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4925;3;5;5,00;20,00;"II";"ilCv";"Sl2";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4926;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4926;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4926;2;3;2,00;2,50;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4926;2;4;2,50;4,00;;"Bs";"mS";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4926;2;5;4,00;6,00;;"Bhs-Go";"mS";;1;"h1";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4926;3;6;6,00;20,00;"II";"Gr";"Sl3";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4927;1;1;0,00;3,00;;"Ap";"Sl2";"G";2;"h2";"c0";;"fg-(k)ls(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4927;1;2;3,00;7,00;;"Bv";"Sl2";"G";2;"h1";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4927;1;3;7,00;20,00;;"ilCv";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4928;1;1;0,00;3,00;;"Ap";"Su2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4928;1;2;3,00;7,00;;"Bv";"Su2";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4928;2;3;7,00;20,00;"II";"ilCv";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4929;1;1;0,00;3,00;;"Ap";"Su2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4929;1;2;3,00;8,00;;"Bv+Bbt";"Su3";"G";2;"h1";"c0";;"p-(k)us(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4929;2;3;8,00;20,00;"II";"ilCv";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4930;1;1;0,00;3,00;;"Ap";"Sl2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4930;1;2;3,00;4,00;;"Bv-Ael";"Sl3";"G";2;"h0";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4930;2;3;4,00;7,00;"II";"Bt";"Ls3";"G";2;"h0";"c0";;"gm-(k)ll(Lg)";;"Ld4";"pol";;"qw";"qw";;"gm";"Lg";
4930;2;4;7,00;11,00;;"ilCv";"Sl4";"G";2;"h0";"c0";;"gm-(k)sl(Lg)";;"Ld3";"pol";;"qw";"qw";;"gm";"Lg";
4930;3;5;11,00;20,00;"III";"elCv";"Sl4";"G";2;"h0";"c4";;"gm-(k)csl(Mg)";;"Ld3";"pla";;"qw";"qw";;"gm";"Mg";
4931;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4931;2;2;0,00;3,00;;"Ah";"Su2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4931;2;3;3,00;6,00;;"Bv";"Su2";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4931;3;4;6,00;20,00;"II";"ilCv";"fSms";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4932;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4932;2;2;0,00;3,00;;"Ah";"fSms";"G";2;"h2";"c0";;"fg-(k)ss(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4932;2;3;3,00;6,00;;"Bv";"fSms";"G";2;"h1";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"sub";;"qw";"qw";;"fg";"Sgf";
4932;2;4;6,00;20,00;;"ilCv";"fSms";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4933;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4933;2;2;0,00;3,00;;"Ah";"Su2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4933;2;3;3,00;4,00;;"Bv-Al";"Su2";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
4933;3;4;4,00;10,00;"II";"lCv+Bbt";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4933;3;5;10,00;20,00;;"ilCv";"fSms";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4934;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4934;2;2;0,00;3,00;;"Ah";"fSms";"G";2;"h2";"c0";;"fg-(k)ss(Sgf)";;"Ld2";"kru";;"qw";"qw";;"fg";"Sgf";
4934;2;3;3,00;4,00;;"Bv-Al";"fSms";"G";2;"h1";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4934;2;4;4,00;10,00;;"lCv+Bbt";"Sl2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4934;2;5;10,00;20,00;;"ilCv";"fSms";"G";2;"h0";"c0";;"fg-(k)ss(Sgf)";;"Ld3";"ein";;"qw";"qw";;"fg";"Sgf";
4935;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4935;2;2;0,00;2,00;;"Ahe";"mS";;1;"h2";"c0";;"fgl-ss(Sb)";;"Ld2";"kru";;"qp";"qp";;"fgl";"Sb";
4935;2;3;2,00;3,00;;"Ae";"mS";;1;"h1";"c0";;"fgl-ss(Sb)";;"Ld2";"ein";;"qp";"qp";;"fgl";"Sb";
4935;2;4;3,00;4,00;;"Bs";"mS";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"kit";;"qp";"qp";;"fgl";"Sb";
4935;2;5;4,00;20,00;;"ilCv";"Su2";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qp";"qp";;"fgl";"Sb";
4936;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4936;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4936;2;3;2,00;3,00;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4936;2;4;3,00;4,00;;"Bs";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"kit";;"qh";"qh";;"a";"Sa";
4936;3;5;4,00;20,00;"II";"ilCv";"Su2";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4937;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4937;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4937;2;3;2,00;3,00;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4937;2;4;3,00;5,00;;"Bsh";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4937;3;5;5,00;7,00;"II";"Go";"mSfs";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4937;3;6;7,00;20,00;;"Gr";"mS";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4938;1;1;0,00;3,00;;"Ah";"Su2";;1;"h4";"c0";;"fgl-ls(Sb)";;"Ld2";"ein";;"qw";"qw";;"fgl";"Sb";
4938;1;2;3,00;5,00;;"Go";"fSms";;1;"h1";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4938;1;3;5,00;20,00;;"Gr";"mSfs";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4939;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4939;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4939;2;3;2,00;3,00;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4939;2;4;3,00;6,00;;"Bsh";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld3";"kit";;"qh";"qh";;"a";"Sa";
4939;3;5;6,00;8,00;"II";"Go";"mSfs";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4939;3;6;8,00;20,00;;"Gr";"mSfs";;1;"h0";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4940;1;1;-0,50;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4940;2;2;0,00;3,00;;"Ah";"Su2";;1;"h4";"c0";;"fgl-ls(Sb)";;"Ld2";"kru";;"qw";"qw";;"fgl";"Sb";
4940;2;3;3,00;5,00;;"Go";"Su2";;1;"h1";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4940;2;4;5,00;20,00;;"Gr";"Su2";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4941;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4941;2;2;0,00;2,00;;"Ah";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4941;2;3;2,00;3,00;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4941;3;4;3,00;4,00;"II";"Bsh-Go";"mSfs";;1;"h1";"c0";;"fgl-ss(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4941;3;5;4,00;20,00;;"Gr";"Su2";;1;"h0";"c0";;"fgl-ls(Sb)";;"Ld3";"ein";;"qw";"qw";;"fgl";"Sb";
4942;1;1;-1,00;0,00;;"O";"O";;1;"h7";;;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
4942;2;2;0,00;2,00;;"Ahe";"fSms";;1;"h2";"c0";;"a-ss(Sa)";;"Ld2";"kru";;"qh";"qh";;"a";"Sa";
4942;2;3;2,00;3,00;;"Ae";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld2";"ein";;"qh";"qh";;"a";"Sa";
4942;2;4;3,00;4,00;;"Bs";"fSms";;1;"h1";"c0";;"a-ss(Sa)";;"Ld3";"kit";;"qh";"qh";;"a";"Sa";
4942;2;5;4,00;20,00;;"ilCv";"fSms";;1;"h0";"c0";;"a-ss(Sa)";;"Ld3";"ein";;"qh";"qh";;"a";"Sa";
4943;1;1;0,00;3,00;;"Ap";"Sl3";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";"kru";;"qw";"qw";;"p";"Sp";"LH"
4943;1;2;3,00;6,00;;"Al";"Sl3";"G";2;"h1";"c0";;"p-(k)ls(Sp)";;"Ld3";"sub";;"qw";"qw";;"p";"Sp";"LH"
