"GEN_ID";"BF_ID";"BOF_NR";"STATUS";"BODTYP";"BO_SUBTYP";"BO_SUBTYP_TXT";"BODSYSTEINH";"BODSYSTEINH_TXT";"SUBSTRSUBTYP";"KULTUR";"HUFORM";"GWS";"VNGRAD";"MHGW";"MGW";"MNGW";"FLANT_SPANNE";"FLANT_MITTELW"
70;243;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)l(Lp)/g-(k)l(Lg)";"A";;;;;;;"< 10";5
70;244;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)l(Lp)//g-(k)el(Mg)";"G";;;;;;;"< 10";5
70;245;7;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"p-(k)s(Sp)/fg-(k)s(Sgf)//g-(k)l(Lg)";"A";;;;;;;"10 bis < 30";20
70;246;8;"Begleitprofil";"YK";"SS-YK";"Pseudogley-Kolluvisol";"SS-YK";"Pseudogley-Kolluvisol";"uk-s(Suk)/g-(k)l(Lg)";"G";;;;;;;"10 bis < 30";20
71;248;1;"Leitprofil";"PP";"GG-PP";"Gley-Podsol";"GG-PP";"Gley-Podsol";"a-s(Sa)/fg-(k)s(Ssdr)";"A";;"GWS4";;"4 bis < 8";"8 bis < 13";"13 bis < 16";"30 bis < 50";40
71;249;2;"Begleitprofil";"PP";"GG-PP";"Gley-Podsol";"GG-PP";"Gley-Podsol";"p-(k)s(Sp)/fg-(k)s(Ssdr)//g-(k)l(Lg)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
71;250;3;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"a-s(Sa)/fg-(k)s(Ssdr)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
71;251;4;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)/fg-(k)s(Ssdr)//g-(k)l(Lg)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
71;253;5;"Begleitprofil";"SS";"GG-SS";"Gley-Pseudogley";"GG-SS";"Gley-Pseudogley";"p-(k)s(Sp)/g-(k)l(Lg)";"G";;"GWS5";;"8 bis < 16";"13 bis < 20";">= 16";"10 bis < 30";20
71;254;6;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
72;255;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)s(Sp)/g-(k)l(Lg)";"A";;;;;;;"30 bis < 50";40
72;257;4;"Begleitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)l(Lp)";"A";;;;;;;"< 10";5
72;258;5;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-s(Suk)/p-(k)s(Sp)";"G";;;;;;;"< 10";5
72;259;6;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-l(Luk)/p-(k)s(Sp)";"G";;;;;;;"< 10";5
72;260;7;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-s(Suk)/og-Hn";"G";;;;;;;"< 10";5
72;261;8;"Begleitprofil";"YK";"YKn";"Normkolluvisol";"YKn";"Normkolluvisol";"uk-l(Luk)/og-Hn";"G";;;;;;;"< 10";5
73;262;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)s(Sp)\g-(k)l(Lg)//g-(k)el(Mg)";"G";;;;;;;"10 bis < 30";20
73;264;3;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)s(Sp)\fgl-t(Tb)//fgl-et(Tb)";"G";;;;;;;"< 10";5
73;265;5;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)\g-(k)l(Lg)//g-(k)el(Mg)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
73;266;6;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)\fgl-u(Ub)//fgl-eu(Ub)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
73;267;7;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)\fgl-t(Tb)//fgl-et(Tb)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
73;268;9;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
74;269;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)/g-(k)l(Lg)//g-(k)el(Mg)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
74;270;2;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)/fgl-eu(Mb)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
74;271;5;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-(k)s(Sp)/g-(k)l(Lg)//g-(k)el(Mg)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
74;272;6;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-(k)s(Sp)/fgl-eu(Mb)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
75;273;2;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn//fg-(k)s(Sgf)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
75;274;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
75;275;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)s(Sp)/fg-(k)s(Sgf)";"G";;;;;;;"10 bis < 30";20
75;276;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)s(Sp)/g-(k)l(Lg)";"A";;;;;;;"< 10";5
75;277;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"gBBn";"vergleyte Normbraunerde";"p-(k)s(Sp)/fg-(k)s(Sgf)";"A";;;;;;;"< 10";5
75;278;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"gBBn";"vergleyte Normbraunerde";"p-(k)s(Sp)/g-(k)l(Lg)";"G";;;;;;;"< 10";5
76;279;1;"Leitprofil";"HH";"HHn";"Normhochmoor";"HHn";"Normhochmoor";"og-Hh";"O";;"GWS1";;"< 0";"< 2";"< 4";"50 bis < 70";60
76;280;2;"Begleitprofil";"HH";"HHn";"Normhochmoor";"HHn/HN";"Normhochmoor über Niedermoor";"og-Hh/og-Hn";"O";;"GWS1";;"< 0";"< 2";"< 4";"30 bis < 50";40
77;281;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"70 bis < 90";80
77;282;2;"Begleitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"fo-s(Sfo)";"G";;;;;;;"< 10";5
77;283;3;"Begleitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"fo-u(Ufo)";"G";;;;;;;"< 10";5
78;284;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"O";;"GWS1";;"< 0";"< 2";"< 4";"10 bis < 30";20
78;285;4;"Begleitprofil";"KM";"KMn";"Normmulmniedermoor";"KMn";"Normmulmniedermoor";"og-Hn/f-(k)s(Sf)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
78;286;5;"Begleitprofil";"KV";"KVn";"Normerdniedermoor";"KVn";"Normerdniedermoor";"og-Hn/g-(k)l(Lg)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
78;287;6;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/fgl-u(Ub)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
78;288;7;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)/g-(k)l(Lg)";"G";;;;;;;"< 10";5
78;289;8;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-(k)s(Sp)/fgl-u(Ub)";"G";;;;;;;"< 10";5
78;290;9;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-(k)s(Sp)/g-(k)l(Lg)";"G";;;;;;;"< 10";5
82;293;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"fgl-u(Ub)";"G";;;"Vn1";;;;"30 bis < 50";40
82;294;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"fgl-u(Ub)/fgl-s(Sb)";"G";;;"Vn1";;;;"10 bis < 30";20
85;299;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pky-kll(Lp)/ge-llk(Gg)//ge-clsk(Gg)";"F";"MO";;;;;;"30 bis < 50";40
85;300;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"O";;"GWS1";;"< 0";"< 2";"< 4";"10 bis < 30";20
85;301;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"ge-kll(Lg)/ge-clsk(Gg)";"G";;;;;;;"30 bis < 50";40
86;302;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"gm-(k4)ll(Lg)//gm-(k4)clu(Mg)";"A";;;;;;;"70 bis < 90";80
86;303;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pky-(k4)lu(Up)/gm-(k4)ll(Lg)//gm-(k4)csl(Mg)";"F";"MO";;;;;;"< 10";5
86;304;3;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"uk-(k4)ll(Luk)\pas-(k4)sl(Lp)/gm-(k4)csl(Mg)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
86;305;4;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"pky-(k4)ls(Sp)\gm-(k4)ls(Sg)/gm-(k4)cls(Sg)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
86;306;5;"Begleitprofil";"HH";"HHn";"Normhochmoor";"HHn";"Normhochmoor";"og-Hn";"G";;"GWS1";;"< 0";"< 2";"< 4";"< 10";5
87;309;3;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"p-(k)l/g-(k)u";"A";;"GWS6";"Vn3";"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
88;312;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"p-kl(Lp)/c-(k)l(Lv)";"G";;;"Vn5";;;;"30 bis < 50";40
89;313;1;"Leitprofil";"GG";"GGc";"Kalkgley";"GGc";"Kalkgley";"fgl-eu(Mb)";"A";;;"Vn3";;;;"50 bis < 70";60
90;314;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-l(Lta)/f-esk(Gf)";"F";"MOR";;"Vn5";;;;"10 bis < 30";20
91;315;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn//f-l(Lta)";"A";;;"Vn4";;;;"30 bis < 50";40
92;316;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS1";;"< 0";"< 2";"< 4";"30 bis < 50";40
92;317;3;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"fo-(k2)ll(Lfo)";"G";;"GWS1";;"< 0";"< 2";"< 4";"10 bis < 30";20
93;318;1;"Leitprofil";"HH";"HHn";"Normhochmoor";"HHn";"Normhochmoor";"og-Hh";"F";"MOR";;"Vn5";;;;"50 bis < 70";60
94;319;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"p-(k)s(Sp)/fg-(k)s(Ssdr)";"A";;;;;;;"30 bis < 50";40
94;320;3;"Begleitprofil";"BB";"PP-BB";"Podsol-Braunerde";"PP-BB";"Podsol-Braunerde";"p-(k)s(Sp)/fg-(k)s(Ssdr)";"F";;;;;;;"30 bis < 50";40
95;321;1;"Leitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sa)/fg-(k)s(Ssdr)";"A";;;;;;;"30 bis < 50";40
95;322;3;"Begleitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"a-s(Sa)/fg-(k)s(Ssdr)";"A";;;;;;;"10 bis < 30";20
95;323;5;"Begleitprofil";"RQ";"PP-RQ";"Podsol-Regosol";"PP-RQ";"Podsol-Regosol";"a-s(Sad)";"G";;;;;;;"< 10";5
95;324;6;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sad)";"G";;;;;;;"< 10";5
96;325;1;"Leitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sa)";"F";"MOR";;;;;;"30 bis < 50";40
96;326;2;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn/PP";"Normregosol über Podsol";"a-s(Sa)";"F";"MOR";;;;;;"10 bis < 30";20
97;329;1;"Leitprofil";"PP";"PPn";"Normpodsol";"gPPn";"vergleyter Normpodsol";"a-s(Sa)/fg-(k)s(Ssdr)";"G";;"GWS5";;"8 bis < 16";"13 bis < 20";">= 16";"30 bis < 50";40
97;330;2;"Begleitprofil";"PP";"PPn";"Normpodsol";"gPPn";"vergleyter Normpodsol";"p-(k)s(Sp)/fg-(k)s(Ssdr)";"A";;"GWS6";;"16 bis < 20";">= 20";">= 20";"10 bis < 30";20
97;331;3;"Begleitprofil";"PP";"GG-PP";"Gley-Podsol";"GG-PP";"Gley-Podsol";"a-s(Sa)/fg-(k)s(Ssdr)";"G";;"GWS4";;"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
97;332;4;"Begleitprofil";"PP";"GG-PP";"Gley-Podsol";"GG-PP";"Gley-Podsol";"p-(k)s(Sp)/fg-(k)s(Ssdr)";"A";;"GWS4";;"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
97;333;5;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/fg-(k)s(Sgf)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
98;334;1;"Leitprofil";"PP";"GG-PP";"Gley-Podsol";"GG-PP";"Gley-Podsol";"a-s(Sa)/fg-(k)s(Ssdr)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
98;335;2;"Begleitprofil";"PP";"GG-PP";"Gley-Podsol";"GG-PP";"Gley-Podsol";"a-s(Sa)/p-(k)s(Sp)//fg-(k)s(Ssdr)";"G";;"GWS4";;"4 bis < 8";"8 bis < 13";"13 bis < 16";"10 bis < 30";20
98;336;3;"Begleitprofil";"PP";"PPn";"Normpodsol";"nPPn";"(Niedermoor)Podsol";"og-Hn\a-s(Sa)/fg-(k)s(Ssdr)";"G";;;;;;;"10 bis < 30";20
98;337;4;"Begleitprofil";"PP";"PPn";"Normpodsol";"nPPn";"(Niedermoor)Podsol";"og-H(Hn)\a-s(Sa)/p-(k)s(Sp)";"G";;;;;;;"< 10";5
98;338;5;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"a-s(Sa)/fg-(k)s(Ssdr)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
98;339;6;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"a-s(Sa)/p-(k)s(Sp)//fg-(k)s(Ssdr)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
98;340;7;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/fg-(k)s(Sgf)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
99;341;1;"Leitprofil";"GG";"AB-GG";"Vega-Gley";"AB-GG";"Vega-Gley";"fo-s(Sfo)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
99;342;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
99;343;4;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn//f-(k)s(Sf)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"10 bis < 30";20
100;344;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
100;345;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/f-(k)s(Sf)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
101;346;1;"Leitprofil";"HH";"HHn";"Normhochmoor";"HHn";"Normhochmoor";"og-Hh";"O";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"30 bis < 50";40
101;347;2;"Begleitprofil";"HH";"HHn";"Normhochmoor";"HHn";"Normhochmoor";"og-Hh/fg-(k)s(Sgf)";"G";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"10 bis < 30";20
101;348;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn\GG-PP";"Flaches Normniedermoor über Gley-Podsol";"og-Hn\a-s(Sa)/fg-(k)s(Ssdr)";"O";;;;;;;"10 bis < 30";20
101;349;4;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
101;350;5;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/fg-(k)s(Sgf)";"O";;"GWS3";;"< 4";"4 bis < 8";"8 bis < 13";"< 10";5
102;351;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)u(Up)/c-(k)t(Gf)";"G";;;"Vn0";;;;">= 90";99
103;352;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)l(Lp)/c-kel(Mv)";"A";;;"Vn0";;;;"50 bis < 70";60
103;353;2;"Begleitprofil";"LL";"BB-LL";"Braunerde-Parabraunerde";"BB-LL";"Braunerde-Parabraunerde";"p-(k)l(Lp)/c-kel(Mv)";"F";"MO";;"Vn0";;;;"10 bis < 30";20
104;355;1;"Leitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"p-tu(Lol)/c-kel(Mv)";"G";;;"Vn3";;;;"70 bis < 90";80
104;356;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"p-(k)ll(Lol)/p-kl(Lp)";"F";"MO";;"Vn1";;;;"10 bis < 30";20
105;357;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pky-(k4)sl(Lp)/ge-tlk(Gg)//ge-clsk(Gg)";"F";"MO";;;;;;"30 bis < 50";40
106;358;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pky-(k2)ll(Lp)\gm-(k4)ll(Lg)//gm-(k4)lu(Ug)";"A";;;;;;;"10 bis < 30";20
106;359;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pky-(k2)lu(Up)/gm-(k4)ll(Lg)";"F";"MUF";;;;;;"10 bis < 30";20
106;360;8;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"pky-nut(Tp)\nd-^k";"F";"MUF";;;;;;"< 10";5
107;362;1;"Leitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pky-(k4)ll(Lp)//cc-(k4)tl(Lg)///gm-(k4)csl(Mg)";"A";;;;;;;"30 bis < 50";40
107;363;3;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pky-(k2)lu(Up)/pky-(k2)ll(Lp)//cc-(k4)tl(Lg)";"F";"MOR";;;;;;"30 bis < 50";40
107;364;2;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pky-(k2)lu(Up)/pky-(k2)ll(Lp)//cc-(k4)tl(Lg)";"F";"MOR";;;;;;"10 bis < 30";20
107;365;4;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-(k2)ll(Lfo)/fo-(k4)sl(Lfo)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
107;366;5;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS1";;"< 0";"< 2";"< 4";"< 10";5
108;367;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-l(Lta)/f-esk(Gf)";"F";"MOR";;"Vn4";;;;"70 bis < 90";80
108;368;2;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"f-t(Tta)/f-l(Lta)";"G";;;"Vn5";;;;"10 bis < 30";20
109;373;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-t(Tta)/f-l(Lta)";"G";;;"Vn4";;;;"30 bis < 50";40
109;374;2;"Begleitprofil";"GG";"BB-GG";"Braunerde-Gley";"BB-GG";"Braunerde-Gley";"f-u(Uta)";"A";;;"Vn3";;;;"30 bis < 50";40
110;375;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-l(Lta)//f-s(Sta)";"F";"MO";;"Vn4";;;;"70 bis < 90";80
110;376;2;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"f-t(Tta)/f-l(Lta)";"G";;;"Vn4";;;;"< 10";5
111;377;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn///ff-(c)ut(Tf)";"G";;"GWS1";;"< 0";"< 2";"< 4";"30 bis < 50";40
111;378;3;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"fo-(k2)ll(Lfo)/fo-cll(Mfo)";"G";;"GWS1";;"< 0";"< 2";"< 4";"10 bis < 30";20
113;379;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)s(Sp)/fg-(k)s(Sgf)";"A";;;;;;;"10 bis < 30";20
119;393;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"a-s(Sa)/fg-(k)s(Ssdr)";"A";;;;;;;"50 bis < 70";60
119;394;3;"Begleitprofil";"PP";"PPn";"Normpodsol";"gPPn";"vergleyter Normpodsol";"a-s(Sa)/fg-(k)s(Ssdr)";"A";;;;;;;"10 bis < 30";20
119;395;4;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sa)";"A";;;;;;;"< 10";5
120;396;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"p-(w)s(Sp)/ge-(w)s(Sg)";"F";"MOR";;;;;;"50 bis < 70";60
120;397;2;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"p-(w)s(Sp)/ge-(w)s(Sg)";"F";"MOR";;;;;;"30 bis < 50";40
121;398;1;"Leitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"p-(w)s(Sp)/ge-(w)s(Sg)";"F";"MOR";;;;;;"50 bis < 70";60
121;399;2;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sa)/ge-(w)s(Sg)";"F";"MOR";;;;;;"30 bis < 50";40
122;400;7;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"a-s(Sa)/fg-(k)s(Sgf)";"FN";"MOR";;"Vn0";;;;"< 10";5
122;401;4;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"a-s(Sa)/fg-(k)s(Sgf)";"FN";"MOR";;"Vn0";;;;"10 bis < 30";20
122;402;5;"Begleitprofil";"PP";"PPn";"Normpodsol";"PPn";"Normpodsol";"p-(k)s(Sp)/fg-(k)s(Sgf)";"FN";"MOR";;"Vn0";;;;"< 10";5
122;403;6;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"p-(k)s(Sp)/fg-(k)s(Sgf)";"FN";"MOR";;"Vn0";;;;"< 10";5
125;412;1;"Leitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-s(Sf)";"A";;;;;;;"10 bis < 30";20
125;413;2;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"f-l(Lf)";"A";;;;;;;"10 bis < 30";20
125;414;3;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"f-s(Sf)";"G";;;;;;;"10 bis < 30";20
125;415;4;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"f-l(Lf)";"G";;;;;;;"< 10";5
125;416;5;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/f-s(Sf)";"G";;;;;;;"10 bis < 30";20
128;425;1;"Leitprofil";"KV";"KVn";"Normerdniedermoor";"KVn";"Normerdniedermoor";"og-Hn/ff-s(Sf)";"G";;;;;;;"30 bis < 50";40
128;426;2;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn/fl-F";"G";;;;;;;"30 bis < 50";40
128;427;3;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;;;;;;"< 10";5
128;428;4;"Begleitprofil";"GG";"GGn";"Normgley";"GGn";"Normgley";"a-s(Sa)//ff-s(Sf)";"A";;;;;;;"< 10";5
129;429;1;"Leitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn//fg-(k)s(Sgf)";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"30 bis < 50";40
129;430;2;"Begleitprofil";"HN";"HNn";"Normniedermoor";"HNn";"Normniedermoor";"og-Hn";"G";;"GWS2";;"< 2";"2 bis < 4";"4 bis < 8";"< 10";5
